Distances between estimated and original density matrices using various distances:

Number of purity values tried = 2000
Number of density matrices per purity parameter = 500
Total number of measurements for each of X, Y and Z = 500

PURITY, 	OPERATOR, 	TRACE, 		FIDELITY, 	NON PHYSICAL
0.22200,	0.47916,	0.51916, 	0.66428, 	0.00000
0.22250,	0.47561,	0.51623, 	0.65908, 	0.00000
0.22300,	0.47484,	0.51503, 	0.65891, 	0.00000
0.22350,	0.47417,	0.51426, 	0.65828, 	0.00000
0.22400,	0.47118,	0.51060, 	0.65581, 	0.00000
0.22450,	0.47154,	0.51132, 	0.65572, 	0.00000
0.22500,	0.46947,	0.50911, 	0.65353, 	0.00000
0.22550,	0.47041,	0.51006, 	0.65469, 	0.00000
0.22600,	0.47009,	0.50942, 	0.65482, 	0.00000
0.22650,	0.46797,	0.50741, 	0.65219, 	0.00000
0.22700,	0.46729,	0.50690, 	0.65114, 	0.00000
0.22750,	0.46757,	0.50726, 	0.65139, 	0.00000
0.22800,	0.46819,	0.50710, 	0.65346, 	0.00000
0.22850,	0.46473,	0.50375, 	0.64915, 	0.00000
0.22900,	0.46342,	0.50332, 	0.64633, 	0.00000
0.22950,	0.46445,	0.50320, 	0.64941, 	0.00000
0.23000,	0.46248,	0.50117, 	0.64711, 	0.00000
0.23050,	0.46160,	0.49966, 	0.64709, 	0.00000
0.23100,	0.46112,	0.49953, 	0.64604, 	0.00000
0.23150,	0.46000,	0.49834, 	0.64493, 	0.00000
0.23200,	0.45954,	0.49812, 	0.64403, 	0.00000
0.23250,	0.45691,	0.49532, 	0.64120, 	0.00000
0.23300,	0.45632,	0.49414, 	0.64152, 	0.00000
0.23350,	0.45534,	0.49380, 	0.63928, 	0.00000
0.23400,	0.45371,	0.49166, 	0.63823, 	0.00000
0.23450,	0.45338,	0.49089, 	0.63861, 	0.00000
0.23500,	0.45547,	0.49333, 	0.64060, 	0.00000
0.23550,	0.45070,	0.48873, 	0.63467, 	0.00000
0.23600,	0.45096,	0.48846, 	0.63584, 	0.00000
0.23650,	0.45053,	0.48738, 	0.63653, 	0.00000
0.23700,	0.44767,	0.48588, 	0.63088, 	0.00000
0.23750,	0.44825,	0.48619, 	0.63205, 	0.00000
0.23800,	0.44691,	0.48415, 	0.63163, 	0.00000
0.23850,	0.44600,	0.48341, 	0.63030, 	0.00000
0.23900,	0.44434,	0.48165, 	0.62853, 	0.00000
0.23950,	0.44406,	0.48111, 	0.62869, 	0.00000
0.24000,	0.44232,	0.47952, 	0.62640, 	0.00000
0.24050,	0.44424,	0.48067, 	0.63003, 	0.00000
0.24100,	0.44008,	0.47709, 	0.62412, 	0.00000
0.24150,	0.44113,	0.47772, 	0.62619, 	0.00000
0.24200,	0.44060,	0.47699, 	0.62593, 	0.00000
0.24250,	0.43776,	0.47414, 	0.62258, 	0.00000
0.24300,	0.43848,	0.47478, 	0.62359, 	0.00000
0.24350,	0.43718,	0.47298, 	0.62294, 	0.00000
0.24400,	0.43791,	0.47345, 	0.62431, 	0.00000
0.24450,	0.43826,	0.47347, 	0.62533, 	0.00000
0.24500,	0.43516,	0.47100, 	0.62062, 	0.00000
0.24550,	0.43330,	0.46917, 	0.61845, 	0.00000
0.24600,	0.43225,	0.46776, 	0.61776, 	0.00000
0.24650,	0.43116,	0.46649, 	0.61687, 	0.00000
0.24700,	0.42922,	0.46487, 	0.61404, 	0.00000
0.24750,	0.43120,	0.46630, 	0.61748, 	0.00000
0.24800,	0.42981,	0.46529, 	0.61521, 	0.00000
0.24850,	0.42409,	0.45975, 	0.60791, 	0.00000
0.24900,	0.42797,	0.46287, 	0.61406, 	0.00000
0.24950,	0.42506,	0.46013, 	0.61030, 	0.00000
0.25000,	0.42409,	0.45883, 	0.60970, 	0.00000
0.25050,	0.42347,	0.45815, 	0.60911, 	0.00000
0.25100,	0.42157,	0.45638, 	0.60668, 	0.00000
0.25150,	0.42014,	0.45507, 	0.60478, 	0.00000
0.25200,	0.42035,	0.45496, 	0.60568, 	0.00000
0.25250,	0.42108,	0.45525, 	0.60736, 	0.00000
0.25300,	0.41777,	0.45204, 	0.60329, 	0.00000
0.25350,	0.41829,	0.45275, 	0.60352, 	0.00000
0.25400,	0.41691,	0.45176, 	0.60128, 	0.00000
0.25450,	0.41729,	0.45110, 	0.60370, 	0.00000
0.25500,	0.41381,	0.44803, 	0.59876, 	0.00000
0.25550,	0.41545,	0.44819, 	0.60345, 	0.00000
0.25600,	0.41496,	0.44896, 	0.60069, 	0.00000
0.25650,	0.41358,	0.44743, 	0.59927, 	0.00000
0.25700,	0.41106,	0.44417, 	0.59763, 	0.00000
0.25750,	0.41182,	0.44503, 	0.59851, 	0.00000
0.25800,	0.41082,	0.44403, 	0.59724, 	0.00000
0.25850,	0.40923,	0.44339, 	0.59373, 	0.00000
0.25900,	0.40577,	0.43931, 	0.59073, 	0.00000
0.25950,	0.40625,	0.44017, 	0.59059, 	0.00000
0.26000,	0.40488,	0.43824, 	0.59006, 	0.00000
0.26050,	0.40499,	0.43865, 	0.58969, 	0.00000
0.26100,	0.40465,	0.43778, 	0.59024, 	0.00000
0.26150,	0.40542,	0.43835, 	0.59159, 	0.00000
0.26200,	0.40024,	0.43275, 	0.58621, 	0.00000
0.26250,	0.40436,	0.43663, 	0.59165, 	0.00000
0.26300,	0.40097,	0.43322, 	0.58770, 	0.00000
0.26350,	0.39779,	0.43085, 	0.58241, 	0.00000
0.26400,	0.39775,	0.43026, 	0.58344, 	0.00000
0.26450,	0.39667,	0.42936, 	0.58177, 	0.00000
0.26500,	0.39802,	0.43016, 	0.58449, 	0.00000
0.26550,	0.39517,	0.42700, 	0.58167, 	0.00000
0.26600,	0.39397,	0.42628, 	0.57943, 	0.00000
0.26650,	0.39500,	0.42655, 	0.58216, 	0.00000
0.26700,	0.39233,	0.42443, 	0.57789, 	0.00000
0.26750,	0.39155,	0.42368, 	0.57694, 	0.00000
0.26800,	0.39182,	0.42388, 	0.57746, 	0.00000
0.26850,	0.38981,	0.42105, 	0.57666, 	0.00000
0.26900,	0.38892,	0.42078, 	0.57442, 	0.00000
0.26950,	0.38716,	0.41879, 	0.57279, 	0.00000
0.27000,	0.38902,	0.42013, 	0.57608, 	0.00000
0.27050,	0.38609,	0.41711, 	0.57271, 	0.00000
0.27100,	0.38563,	0.41721, 	0.57121, 	0.00000
0.27150,	0.38486,	0.41625, 	0.57062, 	0.00000
0.27200,	0.38591,	0.41693, 	0.57269, 	0.00000
0.27250,	0.38371,	0.41488, 	0.56981, 	0.00000
0.27300,	0.38227,	0.41312, 	0.56865, 	0.00000
0.27350,	0.38327,	0.41341, 	0.57128, 	0.00000
0.27400,	0.37996,	0.41080, 	0.56603, 	0.00000
0.27450,	0.37905,	0.40952, 	0.56563, 	0.00000
0.27500,	0.37847,	0.40918, 	0.56454, 	0.00000
0.27550,	0.37922,	0.40919, 	0.56706, 	0.00000
0.27600,	0.37600,	0.40667, 	0.56166, 	0.00000
0.27650,	0.37679,	0.40712, 	0.56341, 	0.00000
0.27700,	0.37411,	0.40448, 	0.56010, 	0.00000
0.27750,	0.37559,	0.40591, 	0.56202, 	0.00000
0.27800,	0.37372,	0.40398, 	0.55993, 	0.00000
0.27850,	0.37319,	0.40270, 	0.56079, 	0.00000
0.27900,	0.36814,	0.39868, 	0.55269, 	0.00000
0.27950,	0.37110,	0.40070, 	0.55821, 	0.00000
0.28000,	0.36954,	0.39907, 	0.55654, 	0.00000
0.28050,	0.36866,	0.39846, 	0.55505, 	0.00000
0.28100,	0.36841,	0.39776, 	0.55568, 	0.00000
0.28150,	0.36597,	0.39511, 	0.55306, 	0.00000
0.28200,	0.36555,	0.39540, 	0.55125, 	0.00000
0.28250,	0.36321,	0.39279, 	0.54887, 	0.00000
0.28300,	0.36506,	0.39396, 	0.55272, 	0.00000
0.28350,	0.36376,	0.39275, 	0.55085, 	0.00000
0.28400,	0.36489,	0.39351, 	0.55309, 	0.00000
0.28450,	0.36241,	0.39111, 	0.54992, 	0.00000
0.28500,	0.35974,	0.38898, 	0.54554, 	0.00000
0.28550,	0.36001,	0.38846, 	0.54749, 	0.00000
0.28600,	0.35770,	0.38668, 	0.54367, 	0.00000
0.28650,	0.35760,	0.38662, 	0.54354, 	0.00000
0.28700,	0.35792,	0.38620, 	0.54547, 	0.00000
0.28750,	0.35354,	0.38238, 	0.53914, 	0.00000
0.28800,	0.35246,	0.38092, 	0.53851, 	0.00000
0.28850,	0.35608,	0.38384, 	0.54450, 	0.00000
0.28900,	0.35200,	0.38119, 	0.53651, 	0.00000
0.28950,	0.35155,	0.37995, 	0.53773, 	0.00000
0.29000,	0.34989,	0.37860, 	0.53508, 	0.00000
0.29050,	0.35043,	0.37872, 	0.53664, 	0.00000
0.29100,	0.35210,	0.37919, 	0.54140, 	0.00000
0.29150,	0.34998,	0.37757, 	0.53763, 	0.00000
0.29200,	0.34640,	0.37469, 	0.53188, 	0.00000
0.29250,	0.34907,	0.37679, 	0.53633, 	0.00000
0.29300,	0.34678,	0.37453, 	0.53354, 	0.00000
0.29350,	0.34425,	0.37147, 	0.53164, 	0.00000
0.29400,	0.34399,	0.37164, 	0.53042, 	0.00000
0.29450,	0.34314,	0.37028, 	0.53048, 	0.00000
0.29500,	0.34293,	0.37011, 	0.53017, 	0.00000
0.29550,	0.34062,	0.36779, 	0.52750, 	0.00000
0.29600,	0.34123,	0.36844, 	0.52820, 	0.00000
0.29650,	0.34161,	0.36807, 	0.53033, 	0.00000
0.29700,	0.33790,	0.36503, 	0.52436, 	0.00000
0.29750,	0.33920,	0.36600, 	0.52658, 	0.00000
0.29800,	0.33754,	0.36471, 	0.52391, 	0.00000
0.29850,	0.33493,	0.36192, 	0.52113, 	0.00000
0.29900,	0.33644,	0.36272, 	0.52457, 	0.00000
0.29950,	0.33356,	0.36006, 	0.52048, 	0.00000
0.30000,	0.33269,	0.35911, 	0.51962, 	0.00000
0.30050,	0.33370,	0.35976, 	0.52176, 	0.00000
0.30100,	0.33185,	0.35824, 	0.51877, 	0.00000
0.30150,	0.32974,	0.35669, 	0.51497, 	0.00000
0.30200,	0.33052,	0.35655, 	0.51799, 	0.00000
0.30250,	0.32826,	0.35399, 	0.51592, 	0.00000
0.30300,	0.32890,	0.35481, 	0.51640, 	0.00000
0.30350,	0.32719,	0.35316, 	0.51404, 	0.00000
0.30400,	0.32656,	0.35219, 	0.51419, 	0.00000
0.30450,	0.32290,	0.34892, 	0.50880, 	0.00000
0.30500,	0.32576,	0.35086, 	0.51448, 	0.00000
0.30550,	0.32309,	0.34866, 	0.51006, 	0.00000
0.30600,	0.32373,	0.34901, 	0.51170, 	0.00000
0.30650,	0.32002,	0.34519, 	0.50726, 	0.00000
0.30700,	0.31992,	0.34561, 	0.50596, 	0.00000
0.30750,	0.32125,	0.34654, 	0.50870, 	0.00000
0.30800,	0.31977,	0.34486, 	0.50734, 	0.00000
0.30850,	0.31673,	0.34188, 	0.50341, 	0.00000
0.30900,	0.31811,	0.34262, 	0.50665, 	0.00000
0.30950,	0.31586,	0.34066, 	0.50319, 	0.00000
0.31000,	0.31601,	0.34093, 	0.50320, 	0.00000
0.31050,	0.31452,	0.33967, 	0.50077, 	0.00000
0.31100,	0.31405,	0.33871, 	0.50134, 	0.00000
0.31150,	0.31153,	0.33635, 	0.49795, 	0.00000
0.31200,	0.31194,	0.33659, 	0.49885, 	0.00000
0.31250,	0.31134,	0.33564, 	0.49906, 	0.00000
0.31300,	0.30846,	0.33338, 	0.49400, 	0.00000
0.31350,	0.30732,	0.33239, 	0.49218, 	0.00000
0.31400,	0.30857,	0.33273, 	0.49597, 	0.00000
0.31450,	0.30479,	0.32937, 	0.49019, 	0.00000
0.31500,	0.30453,	0.32919, 	0.48968, 	0.00000
0.31550,	0.30697,	0.33097, 	0.49459, 	0.00000
0.31600,	0.30300,	0.32742, 	0.48849, 	0.00000
0.31650,	0.30391,	0.32724, 	0.49229, 	0.00000
0.31700,	0.30248,	0.32629, 	0.48946, 	0.00000
0.31750,	0.30202,	0.32558, 	0.48962, 	0.00000
0.31800,	0.30283,	0.32636, 	0.49065, 	0.00000
0.31850,	0.29922,	0.32274, 	0.48606, 	0.00000
0.31900,	0.29916,	0.32265, 	0.48620, 	0.00000
0.31950,	0.29830,	0.32165, 	0.48532, 	0.00000
0.32000,	0.29744,	0.32052, 	0.48502, 	0.00000
0.32050,	0.29818,	0.32125, 	0.48608, 	0.00000
0.32100,	0.29665,	0.31934, 	0.48506, 	0.00000
0.32150,	0.29561,	0.31883, 	0.48243, 	0.00000
0.32200,	0.29388,	0.31718, 	0.48017, 	0.00000
0.32250,	0.29110,	0.31471, 	0.47576, 	0.00000
0.32300,	0.29132,	0.31455, 	0.47709, 	0.00000
0.32350,	0.29110,	0.31418, 	0.47714, 	0.00000
0.32400,	0.29016,	0.31301, 	0.47671, 	0.00000
0.32450,	0.28975,	0.31242, 	0.47669, 	0.00000
0.32500,	0.28985,	0.31226, 	0.47743, 	0.00000
0.32550,	0.28969,	0.31201, 	0.47765, 	0.00000
0.32600,	0.28473,	0.30731, 	0.47056, 	0.00000
0.32650,	0.28603,	0.30829, 	0.47304, 	0.00000
0.32700,	0.28465,	0.30708, 	0.47089, 	0.00000
0.32750,	0.28431,	0.30650, 	0.47121, 	0.00000
0.32800,	0.28249,	0.30531, 	0.46706, 	0.00000
0.32850,	0.28061,	0.30244, 	0.46739, 	0.00000
0.32900,	0.28247,	0.30384, 	0.47111, 	0.00000
0.32950,	0.27958,	0.30160, 	0.46563, 	0.00000
0.33000,	0.27907,	0.30096, 	0.46534, 	0.00000
0.33050,	0.27813,	0.30020, 	0.46374, 	0.00000
0.33100,	0.27586,	0.29825, 	0.46019, 	0.00000
0.33150,	0.27849,	0.29992, 	0.46605, 	0.00000
0.33200,	0.27586,	0.29732, 	0.46265, 	0.00000
0.33250,	0.27629,	0.29717, 	0.46477, 	0.00000
0.33300,	0.27431,	0.29572, 	0.46084, 	0.00000
0.33350,	0.27464,	0.29588, 	0.46190, 	0.00000
0.33400,	0.27315,	0.29376, 	0.46143, 	0.00000
0.33450,	0.27195,	0.29313, 	0.45848, 	0.00000
0.33500,	0.27207,	0.29306, 	0.45930, 	0.00000
0.33550,	0.27181,	0.29251, 	0.45962, 	0.00000
0.33600,	0.27078,	0.29107, 	0.45952, 	0.00000
0.33650,	0.27013,	0.29006, 	0.45967, 	0.00000
0.33700,	0.26902,	0.28931, 	0.45715, 	0.00000
0.33750,	0.26768,	0.28866, 	0.45365, 	0.00000
0.33800,	0.26594,	0.28667, 	0.45198, 	0.00000
0.33850,	0.26512,	0.28592, 	0.45091, 	0.00000
0.33900,	0.26397,	0.28453, 	0.45004, 	0.00000
0.33950,	0.26192,	0.28252, 	0.44733, 	0.00000
0.34000,	0.26356,	0.28361, 	0.45105, 	0.00000
0.34050,	0.26331,	0.28268, 	0.45278, 	0.00000
0.34100,	0.26055,	0.28037, 	0.44787, 	0.00000
0.34150,	0.25948,	0.28018, 	0.44395, 	0.00000
0.34200,	0.26201,	0.28133, 	0.45120, 	0.00000
0.34250,	0.25703,	0.27765, 	0.44066, 	0.00000
0.34300,	0.25759,	0.27716, 	0.44474, 	0.00000
0.34350,	0.25552,	0.27557, 	0.44084, 	0.00000
0.34400,	0.25510,	0.27507, 	0.44043, 	0.00000
0.34450,	0.25461,	0.27476, 	0.43926, 	0.00000
0.34500,	0.25325,	0.27281, 	0.43927, 	0.00000
0.34550,	0.25392,	0.27350, 	0.44011, 	0.00000
0.34600,	0.25317,	0.27271, 	0.43917, 	0.00000
0.34650,	0.25059,	0.27019, 	0.43572, 	0.00000
0.34700,	0.25133,	0.27056, 	0.43771, 	0.00000
0.34750,	0.25197,	0.27027, 	0.44142, 	0.00000
0.34800,	0.24774,	0.26782, 	0.43057, 	0.00000
0.34850,	0.24826,	0.26746, 	0.43394, 	0.00000
0.34900,	0.24790,	0.26724, 	0.43303, 	0.00000
0.34950,	0.24620,	0.26510, 	0.43205, 	0.00000
0.35000,	0.24532,	0.26417, 	0.43107, 	0.00000
0.35050,	0.24554,	0.26418, 	0.43198, 	0.00000
0.35100,	0.24377,	0.26263, 	0.42910, 	0.00000
0.35150,	0.24066,	0.25984, 	0.42398, 	0.00000
0.35200,	0.24194,	0.26064, 	0.42709, 	0.00000
0.35250,	0.24021,	0.25880, 	0.42513, 	0.00000
0.35300,	0.24147,	0.25991, 	0.42732, 	0.00000
0.35350,	0.23894,	0.25725, 	0.42443, 	0.00000
0.35400,	0.23767,	0.25582, 	0.42325, 	0.00000
0.35450,	0.23677,	0.25550, 	0.42029, 	0.00000
0.35500,	0.23814,	0.25596, 	0.42473, 	0.00000
0.35550,	0.23796,	0.25544, 	0.42571, 	0.00000
0.35600,	0.23379,	0.25228, 	0.41714, 	0.00000
0.35650,	0.23462,	0.25262, 	0.41964, 	0.00000
0.35700,	0.23384,	0.25116, 	0.42073, 	0.00000
0.35750,	0.23510,	0.25212, 	0.42339, 	0.00000
0.35800,	0.23073,	0.24902, 	0.41363, 	0.00000
0.35850,	0.22942,	0.24717, 	0.41356, 	0.00000
0.35900,	0.22900,	0.24720, 	0.41172, 	0.00000
0.35950,	0.23159,	0.24851, 	0.41948, 	0.00000
0.36000,	0.22590,	0.24381, 	0.40835, 	0.00000
0.36050,	0.22747,	0.24519, 	0.41112, 	0.00000
0.36100,	0.22635,	0.24333, 	0.41200, 	0.00000
0.36150,	0.22512,	0.24213, 	0.41014, 	0.00000
0.36200,	0.22396,	0.24169, 	0.40631, 	0.00000
0.36250,	0.22466,	0.24167, 	0.40955, 	0.00000
0.36300,	0.22250,	0.23992, 	0.40549, 	0.00000
0.36350,	0.22157,	0.23903, 	0.40422, 	0.00000
0.36400,	0.22084,	0.23803, 	0.40395, 	0.00000
0.36450,	0.21823,	0.23603, 	0.39801, 	0.00000
0.36500,	0.21843,	0.23540, 	0.40149, 	0.00000
0.36550,	0.21741,	0.23426, 	0.40039, 	0.00000
0.36600,	0.21704,	0.23382, 	0.40013, 	0.00000
0.36650,	0.21689,	0.23370, 	0.40002, 	0.00000
0.36700,	0.21448,	0.23128, 	0.39655, 	0.00000
0.36750,	0.21519,	0.23172, 	0.39859, 	0.00000
0.36800,	0.21659,	0.23259, 	0.40228, 	0.00000
0.36850,	0.21448,	0.23054, 	0.39913, 	0.00000
0.36900,	0.21220,	0.22842, 	0.39547, 	0.00000
0.36950,	0.21207,	0.22862, 	0.39410, 	0.00000
0.37000,	0.21157,	0.22744, 	0.39579, 	0.00000
0.37050,	0.21112,	0.22674, 	0.39615, 	0.00000
0.37100,	0.20844,	0.22429, 	0.39157, 	0.00000
0.37150,	0.20824,	0.22420, 	0.39097, 	0.00000
0.37200,	0.20776,	0.22334, 	0.39154, 	0.00000
0.37250,	0.20807,	0.22381, 	0.39167, 	0.00000
0.37300,	0.20559,	0.22124, 	0.38818, 	0.00000
0.37350,	0.20375,	0.21966, 	0.38485, 	0.00000
0.37400,	0.20278,	0.21886, 	0.38273, 	0.00000
0.37450,	0.20314,	0.21882, 	0.38482, 	0.00000
0.37500,	0.20165,	0.21750, 	0.38231, 	0.00000
0.37550,	0.20067,	0.21634, 	0.38157, 	0.00000
0.37600,	0.20325,	0.21798, 	0.38839, 	0.00000
0.37650,	0.20075,	0.21588, 	0.38361, 	0.00000
0.37700,	0.19912,	0.21438, 	0.38081, 	0.00000
0.37750,	0.19660,	0.21236, 	0.37545, 	0.00000
0.37800,	0.19837,	0.21336, 	0.38060, 	0.00000
0.37850,	0.19655,	0.21192, 	0.37693, 	0.00000
0.37900,	0.19681,	0.21198, 	0.37804, 	0.00000
0.37950,	0.19592,	0.21070, 	0.37777, 	0.00000
0.38000,	0.19341,	0.20857, 	0.37305, 	0.00000
0.38050,	0.19325,	0.20781, 	0.37456, 	0.00000
0.38100,	0.19077,	0.20597, 	0.36772, 	0.00000
0.38150,	0.18999,	0.20521, 	0.36779, 	0.00000
0.38200,	0.18943,	0.20441, 	0.36759, 	0.00000
0.38250,	0.19013,	0.20444, 	0.37169, 	0.00000
0.38300,	0.18968,	0.20434, 	0.36980, 	0.00000
0.38350,	0.18734,	0.20235, 	0.36500, 	0.00000
0.38400,	0.18774,	0.20193, 	0.36843, 	0.00000
0.38450,	0.18593,	0.20043, 	0.36461, 	0.00000
0.38500,	0.18493,	0.19961, 	0.36281, 	0.00000
0.38550,	0.18520,	0.19917, 	0.36581, 	0.00000
0.38600,	0.18340,	0.19794, 	0.36109, 	0.00000
0.38650,	0.18327,	0.19696, 	0.36449, 	0.00000
0.38700,	0.18136,	0.19545, 	0.36000, 	0.00000
0.38750,	0.18094,	0.19473, 	0.36063, 	0.00000
0.38800,	0.18104,	0.19488, 	0.36016, 	0.00000
0.38850,	0.18196,	0.19537, 	0.36333, 	0.00000
0.38900,	0.17975,	0.19322, 	0.35962, 	0.00000
0.38950,	0.17759,	0.19117, 	0.35603, 	0.00000
0.39000,	0.17570,	0.18994, 	0.34998, 	0.00000
0.39050,	0.17556,	0.18960, 	0.35092, 	0.00000
0.39100,	0.17514,	0.18907, 	0.35127, 	0.00000
0.39150,	0.17517,	0.18885, 	0.35214, 	0.00000
0.39200,	0.17518,	0.18821, 	0.35503, 	0.00000
0.39250,	0.17428,	0.18726, 	0.35422, 	0.00000
0.39300,	0.16995,	0.18418, 	0.34185, 	0.00000
0.39350,	0.17296,	0.18593, 	0.35146, 	0.00000
0.39400,	0.16968,	0.18330, 	0.34409, 	0.00000
0.39450,	0.16830,	0.18221, 	0.34150, 	0.00000
0.39500,	0.17000,	0.18257, 	0.34904, 	0.00000
0.39550,	0.16880,	0.18205, 	0.34441, 	0.00000
0.39600,	0.16636,	0.17984, 	0.33899, 	0.00000
0.39650,	0.16650,	0.17958, 	0.34202, 	0.00000
0.39700,	0.16553,	0.17871, 	0.33894, 	0.00000
0.39750,	0.16280,	0.17637, 	0.33333, 	0.00000
0.39800,	0.16424,	0.17695, 	0.34012, 	0.00000
0.39850,	0.16312,	0.17582, 	0.33738, 	0.00000
0.39900,	0.16135,	0.17447, 	0.33360, 	0.00000
0.39950,	0.16091,	0.17375, 	0.33350, 	0.00000
0.40000,	0.16014,	0.17308, 	0.33197, 	0.00000
0.40050,	0.15831,	0.17081, 	0.33126, 	0.00000
0.40100,	0.15765,	0.17038, 	0.32932, 	0.00000
0.40150,	0.15769,	0.17004, 	0.33188, 	0.00000
0.40200,	0.15672,	0.16933, 	0.32910, 	0.00000
0.40250,	0.15424,	0.16721, 	0.32236, 	0.00000
0.40300,	0.15608,	0.16811, 	0.32924, 	0.00000
0.40350,	0.15570,	0.16733, 	0.33075, 	0.00000
0.40400,	0.15300,	0.16568, 	0.32186, 	0.00000
0.40450,	0.15425,	0.16588, 	0.32894, 	0.00000
0.40500,	0.15157,	0.16405, 	0.32130, 	0.00000
0.40550,	0.14997,	0.16246, 	0.31862, 	0.00000
0.40600,	0.15014,	0.16203, 	0.32165, 	0.00000
0.40650,	0.15253,	0.16374, 	0.32785, 	0.00000
0.40700,	0.14957,	0.16101, 	0.32307, 	0.00000
0.40750,	0.14838,	0.15990, 	0.32044, 	0.00000
0.40800,	0.14899,	0.16005, 	0.32265, 	0.00000
0.40850,	0.14587,	0.15782, 	0.31360, 	0.00000
0.40900,	0.14545,	0.15716, 	0.31370, 	0.00000
0.40950,	0.14377,	0.15518, 	0.31304, 	0.00000
0.41000,	0.14115,	0.15309, 	0.30669, 	0.00000
0.41050,	0.14274,	0.15421, 	0.31125, 	0.00000
0.41100,	0.14117,	0.15284, 	0.30718, 	0.00000
0.41150,	0.14160,	0.15284, 	0.30984, 	0.00000
0.41200,	0.13934,	0.15084, 	0.30566, 	0.00000
0.41250,	0.13999,	0.15142, 	0.30658, 	0.00000
0.41300,	0.14011,	0.15096, 	0.30878, 	0.00000
0.41350,	0.13716,	0.14866, 	0.30074, 	0.00000
0.41400,	0.13700,	0.14841, 	0.30126, 	0.00000
0.41450,	0.13719,	0.14810, 	0.30426, 	0.00000
0.41500,	0.13650,	0.14732, 	0.30412, 	0.00000
0.41550,	0.13752,	0.14768, 	0.30837, 	0.00000
0.41600,	0.13322,	0.14460, 	0.29519, 	0.00000
0.41650,	0.13130,	0.14284, 	0.29127, 	0.00000
0.41700,	0.13106,	0.14230, 	0.29200, 	0.00000
0.41750,	0.13270,	0.14288, 	0.29996, 	0.00000
0.41800,	0.13084,	0.14120, 	0.29471, 	0.00000
0.41850,	0.12956,	0.14030, 	0.29175, 	0.00000
0.41900,	0.13096,	0.14081, 	0.29941, 	0.00000
0.41950,	0.12919,	0.13923, 	0.29436, 	0.00000
0.42000,	0.12718,	0.13796, 	0.28739, 	0.00000
0.42050,	0.12785,	0.13791, 	0.29149, 	0.00000
0.42100,	0.12527,	0.13586, 	0.28450, 	0.00000
0.42150,	0.12608,	0.13598, 	0.29085, 	0.00000
0.42200,	0.12461,	0.13461, 	0.28774, 	0.00000
0.42250,	0.12281,	0.13329, 	0.28153, 	0.00000
0.42300,	0.12303,	0.13297, 	0.28412, 	0.00000
0.42350,	0.12414,	0.13360, 	0.28813, 	0.00000
0.42400,	0.11988,	0.13037, 	0.27632, 	0.00000
0.42450,	0.11992,	0.12985, 	0.27856, 	0.00000
0.42500,	0.11893,	0.12883, 	0.27799, 	0.00000
0.42550,	0.11921,	0.12899, 	0.27630, 	0.00000
0.42600,	0.11810,	0.12766, 	0.27652, 	0.00000
0.42650,	0.11654,	0.12660, 	0.27145, 	0.00000
0.42700,	0.11677,	0.12612, 	0.27548, 	0.00000
0.42750,	0.11621,	0.12578, 	0.27326, 	0.00000
0.42800,	0.11404,	0.12360, 	0.26866, 	0.00000
0.42850,	0.11536,	0.12426, 	0.27571, 	0.00000
0.42900,	0.11217,	0.12207, 	0.26370, 	0.00000
0.42950,	0.11387,	0.12279, 	0.27425, 	0.00000
0.43000,	0.10992,	0.11995, 	0.25709, 	0.00000
0.43050,	0.11174,	0.12057, 	0.26851, 	0.00000
0.43100,	0.11206,	0.12073, 	0.27056, 	0.00000
0.43150,	0.11025,	0.11893, 	0.26608, 	0.00000
0.43200,	0.10798,	0.11730, 	0.26077, 	0.00000
0.43250,	0.10828,	0.11727, 	0.25979, 	0.00000
0.43300,	0.10671,	0.11584, 	0.25680, 	0.00000
0.43350,	0.10706,	0.11573, 	0.26065, 	0.00000
0.43400,	0.10416,	0.11328, 	0.25384, 	0.00000
0.43450,	0.10393,	0.11298, 	0.25259, 	0.00000
0.43500,	0.10249,	0.11147, 	0.24928, 	0.00000
0.43550,	0.10184,	0.11077, 	0.24627, 	0.00000
0.43600,	0.10261,	0.11132, 	0.25108, 	0.00000
0.43650,	0.09937,	0.10849, 	0.23961, 	0.00000
0.43700,	0.10282,	0.11080, 	0.25492, 	0.00000
0.43750,	0.10051,	0.10861, 	0.25093, 	0.00000
0.43800,	0.09995,	0.10806, 	0.24755, 	0.00000
0.43850,	0.09897,	0.10686, 	0.24966, 	0.00000
0.43900,	0.09683,	0.10550, 	0.24041, 	0.00000
0.43950,	0.09649,	0.10476, 	0.23924, 	0.00000
0.44000,	0.09603,	0.10405, 	0.24051, 	0.00000
0.44050,	0.09630,	0.10368, 	0.24607, 	0.00000
0.44100,	0.09470,	0.10255, 	0.24089, 	0.00000
0.44150,	0.09426,	0.10189, 	0.23713, 	0.00000
0.44200,	0.09331,	0.10091, 	0.23593, 	0.00000
0.44250,	0.09243,	0.09996, 	0.23898, 	0.00000
0.44300,	0.09061,	0.09852, 	0.22589, 	0.00000
0.44350,	0.09019,	0.09783, 	0.22834, 	0.00000
0.44400,	0.09013,	0.09740, 	0.22939, 	0.00000
0.44450,	0.08930,	0.09674, 	0.22874, 	0.00000
0.44500,	0.08968,	0.09690, 	0.23328, 	0.00000
0.44550,	0.08767,	0.09501, 	0.22483, 	0.00000
